LSOA_CODE,School Rating,Crime per region,Crime per region/10,
E01006256,4.34,4,0.4,8.34
E01006293,4.34,4,0.4,8.34
E01006295,4.34,4,0.4,8.34
E01006364,4.34,4,0.4,8.34
E01006368,4.34,4,0.4,8.34
E01006389,4.34,4,0.4,8.34
E01006402,4.34,4,0.4,8.34
E01006525,4.34,4,0.4,8.34
E01006682,4.34,4,0.4,9.34
E01006827,4.34,5,0.5,9.34
E01006891,4.34,5,0.5,9.34
E01006955,4.34,5,0.5,9.34
E01007025,4.34,5,0.5,9.34
E01007096,4.34,5,0.5,9.34
E01007097,4.34,5,0.5,9.34
E01007098,4.34,5,0.5,9.34
E01007100,4.34,5,0.5,9.34
E01007167,4.34,5,0.5,9.34
E01007306,4.34,5,0.5,9.34
E01007382,4.34,5,0.5,9.34
E01007603,4.34,5,0.5,9.34
E01007609,4.34,5,0.5,9.34
E01007684,4.34,5,0.5,9.34
E01007990,4.34,5,0.5,9.34
E01007991,4.34,5,0.5,9.34
E01007992,4.34,5,0.5,9.34
E01008043,4.34,5,0.5,9.34
E01008047,4.34,5,0.5,9.34
E01008049,4.34,5,0.5,9.34
E01008064,4.34,5,0.5,9.34
E01008066,4.34,5,0.5,9.34
E01008131,4.34,5,0.5,9.34
E01008193,4.34,5,0.5,9.34
E01008194,4.34,5,0.5,9.34
E01008237,4.34,5,0.5,9.34
E01008238,4.34,5,0.5,9.34
E01008276,4.34,5,0.5,9.34
E01008353,4.34,5,0.5,9.34
E01008355,4.34,5,0.5,9.34
E01008356,4.34,5,0.5,9.34
E01008422,4.34,5,0.5,9.34
E01008527,4.34,5,0.5,9.34
E01008866,4.34,5,0.5,10.34
E01008953,4.34,6,0.6,10.34
E01008965,4.34,6,0.6,10.34
E01009003,4.34,6,0.6,10.34
E01009030,4.34,6,0.6,10.34
E01009045,4.34,6,0.6,10.34
E01009119,4.34,6,0.6,10.34
E01009135,4.34,6,0.6,10.34
E01009140,4.34,6,0.6,10.34
E01009189,4.34,6,0.6,10.34
E01009270,4.34,6,0.6,10.34
E01009274,4.34,6,0.6,10.34
E01009289,4.34,6,0.6,10.34
E01009292,4.34,6,0.6,10.34
E01009353,4.34,6,0.6,10.34
E01009385,4.34,6,0.6,10.34
E01009455,4.34,6,0.6,10.34
E01009485,4.34,6,0.6,10.34
E01009724,4.34,6,0.6,10.34
E01009800,4.34,6,0.6,10.34
E01009801,4.34,6,0.6,10.34
E01009925,4.34,6,0.6,10.34
E01010158,4.34,6,0.6,10.34
E01010215,4.34,6,0.6,10.34
E01010296,4.34,6,0.6,10.34
E01010322,4.34,6,0.6,10.34
E01010335,4.34,6,0.6,10.34
E01010338,4.34,6,0.6,10.34
E01010357,4.34,6,0.6,10.34
E01010372,4.34,6,0.6,10.34
E01010387,4.34,6,0.6,10.34
E01010465,4.34,6,0.6,10.34
E01010469,4.34,6,0.6,10.34
E01010470,4.34,6,0.6,10.34
E01010511,4.34,6,0.6,10.34
E01010574,4.34,6,0.6,10.34
E01010758,4.34,6,0.6,10.34
E01010853,4.34,6,0.6,10.34
E01010883,4.34,6,0.6,10.34
E01010892,4.34,6,0.6,11.34
E01011150,4.34,7,0.7,11.34
E01011192,4.34,7,0.7,11.34
E01011194,4.34,7,0.7,11.34
E01011200,4.34,7,0.7,11.34
E01011234,4.34,7,0.7,11.34
E01011299,4.34,7,0.7,11.34
E01011304,4.34,7,0.7,11.34
E01011537,4.34,7,0.7,11.34
E01011552,4.34,7,0.7,11.34
E01011589,4.34,7,0.7,11.34
E01011590,4.34,7,0.7,11.34
E01011696,4.34,7,0.7,11.34
E01011700,4.34,7,0.7,11.34
E01011709,4.34,7,0.7,11.34
E01011765,4.34,7,0.7,11.34
E01011766,4.34,7,0.7,11.34
E01011773,4.34,7,0.7,11.34
E01011774,4.34,7,0.7,11.34
E01011775,4.34,7,0.7,11.34
E01011802,4.34,7,0.7,11.34
E01011818,4.34,7,0.7,11.34
E01011835,4.34,7,0.7,11.34
E01011839,4.34,7,0.7,11.34
E01011852,4.34,7,0.7,11.34
E01011853,4.34,7,0.7,11.34
E01011854,4.34,7,0.7,11.34
E01011856,4.34,7,0.7,11.34
E01011857,4.34,7,0.7,11.34
E01011861,4.34,7,0.7,11.34
E01011862,4.34,7,0.7,11.34
E01011864,4.34,7,0.7,11.34
E01011868,4.34,7,0.7,11.34
E01011871,4.34,7,0.7,11.34
E01011885,4.34,7,0.7,11.34
E01011938,4.34,7,0.7,11.34
E01011959,4.34,7,0.7,11.34
E01011967,4.34,7,0.7,11.34
E01011999,4.34,7,0.7,11.34
E01012063,4.34,7,0.7,11.34
E01012211,4.34,7,0.7,11.34
E01012226,4.34,7,0.7,11.34
E01012255,4.34,7,0.7,11.34
E01012257,4.34,7,0.7,11.34
E01012297,4.34,7,0.7,11.34
E01012338,4.34,7,0.7,11.34
E01012339,4.34,7,0.7,11.34
E01012344,4.34,7,0.7,11.34
E01012473,4.34,7,0.7,11.34
E01012476,4.34,7,0.7,11.34
E01012496,4.34,7,0.7,11.34
E01012500,4.34,7,0.7,11.34
E01012553,4.34,7,0.7,11.34
E01012555,4.34,7,0.7,11.34
E01012609,4.34,7,0.7,11.34
E01012977,4.34,7,0.7,11.34
E01012978,4.34,7,0.7,11.34
E01012979,4.34,7,0.7,11.34
E01012980,4.34,7,0.7,11.34
E01012981,4.34,7,0.7,11.34
E01012982,4.34,7,0.7,11.34
E01012983,4.34,7,0.7,11.34
E01012991,4.34,7,0.7,12.34
E01013046,4.34,8,0.8,12.34
E01013047,4.34,8,0.8,12.34
E01013048,4.34,8,0.8,12.34
E01013050,4.34,8,0.8,12.34
E01013051,4.34,8,0.8,12.34
E01013061,4.34,8,0.8,12.34
E01013106,4.34,8,0.8,12.34
E01013107,4.34,8,0.8,12.34
E01013125,4.34,8,0.8,12.34
E01013171,4.34,8,0.8,12.34
E01013172,4.34,8,0.8,12.34
E01013246,4.34,8,0.8,12.34
E01013249,4.34,8,0.8,12.34
E01013257,4.34,8,0.8,12.34
E01013290,4.34,8,0.8,12.34
E01013307,4.34,8,0.8,12.34
E01013327,4.34,8,0.8,12.34
E01013387,4.34,8,0.8,12.34
E01013410,4.34,8,0.8,12.34
E01013485,4.34,8,0.8,12.34
E01013523,4.34,8,0.8,12.34
E01013716,4.34,8,0.8,12.34
E01013739,4.34,8,0.8,12.34
E01013928,4.34,8,0.8,12.34
E01014019,4.34,8,0.8,12.34
E01014054,4.34,8,0.8,12.34
E01014134,4.34,8,0.8,12.34
E01014344,4.34,8,0.8,12.34
E01014404,4.34,8,0.8,12.34
E01014421,4.34,8,0.8,12.34
E01014544,4.34,8,0.8,12.34
E01014550,4.34,8,0.8,12.34
E01014620,4.34,8,0.8,12.34
E01014715,4.34,8,0.8,12.34
E01014738,4.34,8,0.8,12.34
E01014739,4.34,8,0.8,12.34
E01014740,4.34,8,0.8,12.34
E01014789,4.34,8,0.8,12.34
E01014790,4.34,8,0.8,12.34
E01014792,4.34,8,0.8,12.34
E01014793,4.34,8,0.8,12.34
E01014794,4.34,8,0.8,12.34
E01014795,4.34,8,0.8,12.34
E01014796,4.34,8,0.8,12.34
E01014797,4.34,8,0.8,12.34
E01014798,4.34,8,0.8,12.34
E01014855,4.34,8,0.8,12.34
E01014858,4.34,8,0.8,12.34
E01014872,4.34,8,0.8,12.34
E01014873,4.34,8,0.8,12.34
E01014874,4.34,8,0.8,13.34
E01014938,4.34,9,0.9,13.34
E01014942,4.34,9,0.9,13.34
E01014943,4.34,9,0.9,13.34
E01014945,4.34,9,0.9,13.34
E01014994,4.34,9,0.9,13.34
E01015135,4.34,9,0.9,13.34
E01015141,4.34,9,0.9,13.34
E01015201,4.34,9,0.9,13.34
E01015269,4.34,9,0.9,13.34
E01015322,4.34,9,0.9,13.34
E01015333,4.34,9,0.9,13.34
E01015368,4.34,9,0.9,13.34
E01015457,4.34,9,0.9,13.34
E01015481,4.34,9,0.9,13.34
E01015510,4.34,9,0.9,13.34
E01015515,4.34,9,0.9,13.34
E01015516,4.34,9,0.9,13.34
E01015517,4.34,9,0.9,13.34
E01015526,4.34,9,0.9,13.34
E01015529,4.34,9,0.9,13.34
E01015547,4.34,9,0.9,13.34
E01015548,4.34,9,0.9,13.34
E01015564,4.34,9,0.9,13.34
E01015565,4.34,9,0.9,13.34
E01015566,4.34,9,0.9,13.34
E01015580,4.34,9,0.9,13.34
E01015584,4.34,9,0.9,13.34
E01015585,4.34,9,0.9,13.34
E01015586,4.34,9,0.9,13.34
E01015587,4.34,9,0.9,13.34
E01015686,4.34,9,0.9,13.34
E01015703,4.34,9,0.9,13.34
E01015705,4.34,9,0.9,13.34
E01015725,4.34,9,0.9,13.34
E01015833,4.34,9,0.9,13.34
E01015893,4.34,9,0.9,13.34
E01015977,4.34,9,0.9,13.34
E01015985,4.34,9,0.9,13.34
E01016022,4.34,9,0.9,13.34
E01016054,4.34,9,0.9,13.34
E01016076,4.34,9,0.9,13.34
E01016092,4.34,9,0.9,13.34
E01016112,4.34,9,0.9,13.34
E01016115,4.34,9,0.9,13.34
E01016148,4.34,9,0.9,13.34
E01016191,4.34,9,0.9,13.34
E01016225,4.34,9,0.9,13.34
E01016256,4.34,9,0.9,13.34
E01016312,4.34,9,0.9,13.34
E01016314,4.34,9,0.9,13.34
E01016319,4.34,9,0.9,13.34
E01016331,4.34,9,0.9,13.34
E01016393,4.34,9,0.9,13.34
E01016448,4.34,9,0.9,13.34
E01016453,4.34,9,0.9,13.34
E01016464,4.34,9,0.9,13.34
E01016465,4.34,9,0.9,13.34
E01016471,4.34,9,0.9,13.34
E01016472,4.34,9,0.9,13.34
E01016478,4.34,9,0.9,13.34
E01016514,4.34,9,0.9,13.34
E01016545,4.34,9,0.9,13.34
E01016555,4.34,9,0.9,13.34
E01016557,4.34,9,0.9,13.34
E01016572,4.34,9,0.9,13.34
E01016579,4.34,9,0.9,13.34
E01016629,4.34,9,0.9,13.34
E01016633,4.34,9,0.9,13.34
E01016653,4.34,9,0.9,13.34
E01016654,4.34,9,0.9,13.34
E01016656,4.34,9,0.9,14.34
E01016830,4.34,10,1,14.34
E01017584,4.34,10,1,14.34
E01017637,4.34,10,1,14.34
E01017689,4.34,10,1,14.34
E01017697,4.34,10,1,14.34
E01017731,4.34,10,1,14.34
E01017770,4.34,10,1,14.34
E01017793,4.34,10,1,14.34
E01017802,4.34,10,1,14.34
E01017812,4.34,10,1,14.34
E01017824,4.34,10,1,14.34
E01017828,4.34,10,1,14.34
E01017830,4.34,10,1,14.34
E01017837,4.34,10,1,14.34
E01017898,4.34,10,1,14.34
E01017912,4.34,10,1,14.34
E01017914,4.34,10,1,14.34
E01017928,4.34,10,1,14.34
E01017931,4.34,10,1,14.34
E01017933,4.34,10,1,14.34
E01018015,4.34,10,1,14.34
E01018041,4.34,10,1,14.34
E01018123,4.34,10,1,14.34
E01018187,4.34,10,1,14.34
E01018196,4.34,10,1,15.34
E01018348,4.34,11,1.1,15.34
E01018434,4.34,11,1.1,15.34
E01018468,4.34,11,1.1,15.34
E01018471,4.34,11,1.1,15.34
E01018667,4.34,11,1.1,15.34
E01018713,4.34,11,1.1,15.34
E01018848,4.34,11,1.1,15.34
E01018849,4.34,11,1.1,15.34
E01019093,4.34,11,1.1,15.34
E01019169,4.34,11,1.1,15.34
E01019182,4.34,11,1.1,15.34
E01019340,4.34,11,1.1,15.34
E01019389,4.34,11,1.1,15.34
E01019395,4.34,11,1.1,15.34
E01019398,4.34,11,1.1,16.34
E01019741,4.34,12,1.2,16.34
E01019891,4.34,12,1.2,16.34
E01019892,4.34,12,1.2,16.34
E01020062,4.34,12,1.2,16.34
E01020071,4.34,12,1.2,16.34
E01020172,4.34,12,1.2,16.34
E01020186,4.34,12,1.2,16.34
E01020220,4.34,12,1.2,16.34
E01020222,4.34,12,1.2,16.34
E01020252,4.34,12,1.2,16.34
E01020256,4.34,12,1.2,16.34
E01020286,4.34,12,1.2,16.34
E01020366,4.34,12,1.2,16.34
E01020405,4.34,12,1.2,16.34
E01020408,4.34,12,1.2,16.34
E01020415,4.34,12,1.2,16.34
E01020416,4.34,12,1.2,16.34
E01020417,4.34,12,1.2,16.34
E01020431,4.34,12,1.2,16.34
E01020462,4.34,12,1.2,16.34
E01020469,4.34,12,1.2,16.34
E01020477,4.34,12,1.2,16.34
E01020487,4.34,12,1.2,16.34
E01020489,4.34,12,1.2,16.34
E01020537,4.34,12,1.2,16.34
E01020549,4.34,12,1.2,16.34
E01020592,4.34,12,1.2,16.34
E01020634,4.34,12,1.2,16.34
E01020689,4.34,12,1.2,16.34
E01020714,4.34,12,1.2,16.34
E01020862,4.34,12,1.2,16.34
E01020868,4.34,12,1.2,16.34
E01020915,4.34,12,1.2,16.34
E01020916,4.34,12,1.2,17.34
E01020934,4.34,13,1.3,17.34
E01020938,4.34,13,1.3,17.34
E01020939,4.34,13,1.3,17.34
E01020940,4.34,13,1.3,17.34
E01020960,4.34,13,1.3,17.34
E01020962,4.34,13,1.3,17.34
E01020965,4.34,13,1.3,17.34
E01021023,4.34,13,1.3,17.34
E01021025,4.34,13,1.3,17.34
E01021109,4.34,13,1.3,17.34
E01021195,4.34,13,1.3,17.34
E01021246,4.34,13,1.3,17.34
E01021248,4.34,13,1.3,17.34
E01021254,4.34,13,1.3,17.34
E01021281,4.34,13,1.3,17.34
E01021344,4.34,13,1.3,17.34
E01021438,4.34,13,1.3,17.34
E01021442,4.34,13,1.3,17.34
E01021476,4.34,13,1.3,17.34
E01021525,4.34,13,1.3,17.34
E01021539,4.34,13,1.3,17.34
E01021543,4.34,13,1.3,17.34
E01021552,4.34,13,1.3,17.34
E01021554,4.34,13,1.3,17.34
E01021557,4.34,13,1.3,17.34
E01021594,4.34,13,1.3,17.34
E01021602,4.34,13,1.3,17.34
E01021617,4.34,13,1.3,17.34
E01021651,4.34,13,1.3,17.34
E01021655,4.34,13,1.3,17.34
E01021660,4.34,13,1.3,17.34
E01021674,4.34,13,1.3,17.34
E01021743,4.34,13,1.3,17.34
E01021783,4.34,13,1.3,17.34
E01021784,4.34,13,1.3,17.34
E01021912,4.34,13,1.3,17.34
E01021957,4.34,13,1.3,18.34
E01022057,4.34,14,1.4,18.34
E01022075,4.34,14,1.4,18.34
E01022076,4.34,14,1.4,18.34
E01022079,4.34,14,1.4,18.34
E01022081,4.34,14,1.4,18.34
E01022082,4.34,14,1.4,18.34
E01022095,4.34,14,1.4,18.34
E01022097,4.34,14,1.4,18.34
E01022144,4.34,14,1.4,18.34
E01022206,4.34,14,1.4,18.34
E01022278,4.34,14,1.4,18.34
E01022280,4.34,14,1.4,18.34
E01022364,4.34,14,1.4,18.34
E01022380,4.34,14,1.4,18.34
E01022385,4.34,14,1.4,18.34
E01022389,4.34,14,1.4,18.34
E01022393,4.34,14,1.4,18.34
E01022405,4.34,14,1.4,18.34
E01022421,4.34,14,1.4,18.34
E01022423,4.34,14,1.4,18.34
E01022429,4.34,14,1.4,18.34
E01022432,4.34,14,1.4,18.34
E01022436,4.34,14,1.4,18.34
E01022437,4.34,14,1.4,18.34
E01022439,4.34,14,1.4,18.34
E01022463,4.34,14,1.4,18.34
E01022472,4.34,14,1.4,18.34
E01022547,4.34,14,1.4,18.34
E01022561,4.34,14,1.4,18.34
E01022594,4.34,14,1.4,18.34
E01022602,4.34,14,1.4,18.34
E01022628,4.34,14,1.4,18.34
E01022659,4.34,14,1.4,18.34
E01022730,4.34,14,1.4,18.34
E01022733,4.34,14,1.4,18.34
E01022771,4.34,14,1.4,18.34
E01022848,4.34,14,1.4,18.34
E01022862,4.34,14,1.4,18.34
E01022874,4.34,14,1.4,18.34
E01022875,4.34,14,1.4,18.34
E01022996,4.34,14,1.4,18.34
E01023072,4.34,14,1.4,19.34
E01023214,4.34,15,1.5,19.34
E01023231,4.34,15,1.5,19.34
E01023251,4.34,15,1.5,19.34
E01023254,4.34,15,1.5,19.34
E01023255,4.34,15,1.5,19.34
E01023256,4.34,15,1.5,19.34
E01023257,4.34,15,1.5,19.34
E01023264,4.34,15,1.5,19.34
E01023267,4.34,15,1.5,19.34
E01023269,4.34,15,1.5,19.34
E01023316,4.34,15,1.5,19.34
E01023318,4.34,15,1.5,19.34
E01023376,4.34,15,1.5,19.34
E01023383,4.34,15,1.5,19.34
E01023431,4.34,15,1.5,19.34
E01023472,4.34,15,1.5,19.34
E01023549,4.34,15,1.5,19.34
E01023552,4.34,15,1.5,19.34
E01023555,4.34,15,1.5,19.34
E01023653,4.34,15,1.5,19.34
E01023671,4.34,15,1.5,19.34
E01023721,4.34,15,1.5,19.34
E01023732,4.34,15,1.5,19.34
E01023767,4.34,15,1.5,19.34
E01023810,4.34,15,1.5,19.34
E01023831,4.34,15,1.5,19.34
E01023837,4.34,15,1.5,19.34
E01023890,4.34,15,1.5,19.34
E01023971,4.34,15,1.5,20.34
E01023989,4.34,16,1.6,20.34
E01024045,4.34,16,1.6,20.34
E01024056,4.34,16,1.6,20.34
E01024143,4.34,16,1.6,20.34
E01024161,4.34,16,1.6,20.34
E01024163,4.34,16,1.6,20.34
E01024209,4.34,16,1.6,20.34
E01024348,4.34,16,1.6,20.34
E01024376,4.34,16,1.6,20.34
E01024380,4.34,16,1.6,20.34
E01024386,4.34,16,1.6,20.34
E01024415,4.34,16,1.6,20.34
E01024430,4.34,16,1.6,20.34
E01024446,4.34,16,1.6,20.34
E01024458,4.34,16,1.6,20.34
E01024471,4.34,16,1.6,20.34
E01024576,4.34,16,1.6,20.34
E01024708,4.34,16,1.6,20.34
E01024731,4.34,16,1.6,20.34
E01024732,4.34,16,1.6,20.34
E01024752,4.34,16,1.6,20.34
E01024808,4.34,16,1.6,21.34
E01024834,4.34,17,1.7,21.34
E01024869,4.34,17,1.7,21.34
E01024924,4.34,17,1.7,21.34
E01024935,4.34,17,1.7,21.34
E01024942,4.34,17,1.7,21.34
E01024949,4.34,17,1.7,21.34
E01024960,4.34,17,1.7,21.34
E01024962,4.34,17,1.7,21.34
E01025061,4.34,17,1.7,21.34
E01025073,4.34,17,1.7,21.34
E01025086,4.34,17,1.7,21.34
E01025098,4.34,17,1.7,21.34
E01025204,4.34,17,1.7,21.34
E01025266,4.34,17,1.7,21.34
E01025377,4.34,17,1.7,21.34
E01025410,4.34,17,1.7,21.34
E01025426,4.34,17,1.7,21.34
E01025453,4.34,17,1.7,21.34
E01025455,4.34,17,1.7,21.34
E01025456,4.34,17,1.7,21.34
E01025467,4.34,17,1.7,22.34
E01025563,4.34,18,1.8,22.34
E01025588,4.34,18,1.8,22.34
E01025595,4.34,18,1.8,22.34
E01025623,4.34,18,1.8,22.34
E01025632,4.34,18,1.8,22.34
E01025634,4.34,18,1.8,22.34
E01025635,4.34,18,1.8,22.34
