LSOA_CODE,Pupil absence rates,Absence 10
E01021149,6.1,3.782
E01022620,6.1,3.782
E01022622,6.1,3.782
E01022623,6.1,3.782
E01022624,6.1,3.782
E01022626,6.1,3.782
E01022864,6.1,3.782
E01024144,6.1,3.782
E01024146,6.1,3.782
E01024463,6.1,3.782
E01024606,6.1,3.782
E01024854,6.1,3.782
E01028661,6.1,3.782
E01028715,6.1,3.782
E01028716,6.1,3.782
E01028736,6.1,3.782
E01028737,6.1,3.782
E01030392,6.1,3.782
E01030457,6.1,3.782
E01030477,6.1,3.782
E01030771,6.1,3.782
E01030774,6.1,3.782
E01030790,6.1,3.782
E01031586,6.1,3.782
E01031589,6.1,3.782
E01031590,6.1,3.782
E01031601,6.1,3.782
E01031603,6.1,3.782
E01031640,6.1,3.782
E01031672,6.1,3.782
E01031749,6.1,3.782
E01031751,6.1,3.782
E01031756,6.1,3.782
E01031765,6.1,3.782
E01031771,6.1,3.782
E01014386,6.1,3.782
E01014452,6.1,3.782
E01014454,6.1,3.782
E01014562,6.1,3.782
E01014884,6.1,3.782
E01014890,6.1,3.782
E01014985,6.1,3.782
E01014987,6.1,3.782
E01014990,6.1,3.782
E01014992,6.1,3.782
E01015021,6.1,3.782
E01015114,6.1,3.782
E01015123,6.1,3.782
E01015464,6.1,3.782
E01015549,6.1,3.782
E01019939,6.1,3.782
E01020242,6.1,3.782
E01020307,6.1,3.782
E01020381,6.1,3.782
E01020382,6.1,3.782
E01020384,6.1,3.782
E01020386,6.1,3.782
E01020398,6.1,3.782
E01020428,6.1,3.782
E01022108,6.1,3.782
E01022170,6.1,3.782
E01022172,6.1,3.782
E01022174,6.1,3.782
E01022175,6.1,3.782
E01022178,6.1,3.782
E01022186,6.1,3.782
E01022188,6.1,3.782
E01022207,6.1,3.782
E01022223,6.1,3.782
E01022224,6.1,3.782
E01022225,6.1,3.782
E01022392,6.1,3.782
E01022417,6.1,3.782
E01029303,6.1,3.782
E01031887,6.1,3.782
E01031907,6.1,3.782
E01008493,6,3.72
E01012270,6,3.72
E01027368,6,3.72
E01027468,6,3.72
E01027472,6,3.72
E01004788,6,3.72
E01004804,6,3.72
E01004950,6,3.72
E01004968,6,3.72
E01005015,6,3.72
E01006101,6,3.72
E01006122,6,3.72
E01006131,6,3.72
E01006153,6,3.72
E01006172,6,3.72
E01006206,6,3.72
E01006920,6,3.72
E01006971,6,3.72
E01006985,6,3.72
E01006987,6,3.72
E01006991,6,3.72
E01007064,6,3.72
E01007076,6,3.72
E01007077,6,3.72
E01007079,6,3.72
E01007080,6,3.72
E01007081,6,3.72
E01007147,6,3.72
E01007202,6,3.72
E01007279,6,3.72
E01012448,6,3.72
E01012450,6,3.72
E01018417,6,3.72
E01018418,6,3.72
E01018424,6,3.72
E01018537,6,3.72
E01018605,6,3.72
E01018654,6,3.72
E01025106,6,3.72
E01025144,6,3.72
E01025253,6,3.72
E01025330,6,3.72
E01025338,6,3.72
E01007618,6,3.72
E01007619,6,3.72
E01007928,6,3.72
E01007954,6,3.72
E01007957,6,3.72
E01010638,6,3.72
E01010772,6,3.72
E01010774,6,3.72
E01010875,6,3.72
E01010946,6,3.72
E01010971,6,3.72
E01011162,6,3.72
E01011190,6,3.72
E01011195,6,3.72
E01011206,6,3.72
E01011213,6,3.72
E01011215,6,3.72
E01011239,6,3.72
E01011643,6,3.72
E01011654,6,3.72
E01012920,6,3.72
E01013027,6,3.72
E01013037,6,3.72
E01013267,6,3.72
E01013340,6,3.72
E01013341,6,3.72
E01013363,6,3.72
E01013364,6,3.72
E01013424,6,3.72
E01013425,6,3.72
E01027574,6,3.72
E01027588,6,3.72
E01027603,6,3.72
E01027607,6,3.72
E01027608,6,3.72
E01027609,6,3.72
E01027610,6,3.72
E01027612,6,3.72
E01027633,6,3.72
E01027641,6,3.72
E01027656,6,3.72
E01027668,6,3.72
E01027672,6,3.72
E01027673,6,3.72
E01027674,6,3.72
E01027675,6,3.72
E01027682,6,3.72
E01027683,6,3.72
E01027684,6,3.72
E01027687,6,3.72
E01027696,6,3.72
E01027702,6,3.72
E01027736,6,3.72
E01027742,6,3.72
E01027744,6,3.72
E01027753,6,3.72
E01027758,6,3.72
E01027760,6,3.72
E01027875,6,3.72
E01027920,6,3.72
E01027921,6,3.72
E01027922,6,3.72
E01013461,6,3.72
E01013562,6,3.72
E01013791,6,3.72
E01019587,6,3.72
E01025781,6,3.72
E01025973,6,3.72
E01026022,6,3.72
E01026035,6,3.72
E01026060,6,3.72
E01026065,6,3.72
E01026118,6,3.72
E01026188,6,3.72
E01026209,6,3.72
E01026215,6,3.72
E01026216,6,3.72
E01026220,6,3.72
E01026228,6,3.72
E01026236,6,3.72
E01026295,6,3.72
E01026323,6,3.72
E01027052,6,3.72
E01027277,6,3.72
E01027282,6,3.72
E01027283,6,3.72
E01027285,6,3.72
E01027286,6,3.72
E01027290,6,3.72
E01028007,6,3.72
E01028038,6,3.72
E01028133,6,3.72
E01028317,6,3.72
E01009281,6,3.72
E01009473,6,3.72
E01009672,6,3.72
E01009773,6,3.72
E01009777,6,3.72
E01009902,6,3.72
E01010108,6,3.72
E01010167,6,3.72
E01010178,6,3.72
E01010229,6,3.72
E01010247,6,3.72
E01010257,6,3.72
E01010326,6,3.72
E01010331,6,3.72
E01010507,6,3.72
E01010518,6,3.72
E01010539,6,3.72
E01014172,6,3.72
E01014177,6,3.72
E01014350,6,3.72
E01028826,6,3.72
E01028854,6,3.72
E01028856,6,3.72
E01028857,6,3.72
E01028862,6,3.72
E01028913,6,3.72
E01028918,6,3.72
E01028919,6,3.72
E01028970,6,3.72
E01028971,6,3.72
E01029422,6,3.72
E01029532,6,3.72
E01029534,6,3.72
E01029592,6,3.72
E01029602,6,3.72
E01029605,6,3.72
E01029607,6,3.72
E01029652,6,3.72
E01029666,6,3.72
E01029761,6,3.72
E01031101,6,3.72
E01031226,6,3.72
E01031228,6,3.72
E01031248,6,3.72
E01032288,6,3.72
E01032289,6,3.72
E01032290,6,3.72
E01032314,6,3.72
E01032319,6,3.72
E01032320,6,3.72
E01032321,6,3.72
E01032374,6,3.72
E01032375,6,3.72
E01032393,6,3.72
E01032480,6,3.72
E01015629,6,3.72
E01015653,6,3.72
E01015696,6,3.72
E01015796,6,3.72
E01015991,6,3.72
E01017380,6,3.72
E01017395,6,3.72
E01017440,6,3.72
E01017443,6,3.72
E01018135,6,3.72
E01018152,6,3.72
E01018188,6,3.72
E01018204,6,3.72
E01023363,6,3.72
E01023417,6,3.72
E01023452,6,3.72
E01023461,6,3.72
E01023476,6,3.72
E01023477,6,3.72
E01023510,6,3.72
E01023566,6,3.72
E01023697,6,3.72
E01023701,6,3.72
E01023747,6,3.72
E01023749,6,3.72
E01023819,6,3.72
E01023821,6,3.72
E01023886,6,3.72
E01030179,6,3.72
E01030180,6,3.72
E01030183,6,3.72
E01030184,6,3.72
E01030191,6,3.72
E01030192,6,3.72
E01000272,6,3.72
E01000771,6,3.72
E01000777,6,3.72
E01000827,6,3.72
E01000835,6,3.72
E01000836,6,3.72
E01000837,6,3.72
E01001335,6,3.72
E01001417,6,3.72
E01002152,6,3.72
E01002159,6,3.72
E01002161,6,3.72
E01002209,6,3.72
E01002482,6,3.72
E01002619,6,3.72
E01002627,6,3.72
E01002628,6,3.72
E01002652,6,3.72
E01002676,6,3.72
E01003529,6,3.72
E01003552,6,3.72
E01003565,6,3.72
E01003580,6,3.72
E01003585,6,3.72
E01003587,6,3.72
E01003588,6,3.72
E01003595,6,3.72
E01003632,6,3.72
E01003683,6,3.72
E01003686,6,3.72
E01003688,6,3.72
E01003690,6,3.72
E01003695,6,3.72
E01003732,6,3.72
E01003748,6,3.72
E01003754,6,3.72
E01003770,6,3.72
E01003771,6,3.72
E01003782,6,3.72
E01004151,6,3.72
E01004479,6,3.72
E01004714,6,3.72
E01016227,6,3.72
E01016229,6,3.72
E01016251,6,3.72
E01016515,6,3.72
E01016637,6,3.72
E01016675,6,3.72
E01016750,6,3.72
E01016778,6,3.72
E01016780,6,3.72
E01017632,6,3.72
E01017639,6,3.72
E01017675,6,3.72
E01017678,6,3.72
E01017740,6,3.72
E01017744,6,3.72
E01017776,6,3.72
E01017799,6,3.72
E01017873,6,3.72
E01017891,6,3.72
E01017916,6,3.72
E01021099,6,3.72
E01021190,6,3.72
E01021194,6,3.72
E01021200,6,3.72
E01022619,6,3.72
E01022621,6,3.72
E01022727,6,3.72
E01022759,6,3.72
E01023213,6,3.72
E01024131,6,3.72
E01024431,6,3.72
E01024433,6,3.72
E01024817,6,3.72
E01028717,6,3.72
E01028718,6,3.72
E01028719,6,3.72
E01028730,6,3.72
E01028745,6,3.72
E01028747,6,3.72
E01028748,6,3.72
E01030434,6,3.72
E01030461,6,3.72
E01030464,6,3.72
E01030767,6,3.72
E01030769,6,3.72
E01030775,6,3.72
E01030884,6,3.72
E01030894,6,3.72
E01031588,6,3.72
E01031622,6,3.72
E01031626,6,3.72
E01031752,6,3.72
E01031754,6,3.72
E01031760,6,3.72
E01031761,6,3.72
E01031764,6,3.72
E01014395,6,3.72
E01014470,6,3.72
E01014885,6,3.72
E01014930,6,3.72
E01015112,6,3.72
E01015344,6,3.72
E01015432,6,3.72
E01015551,6,3.72
E01015552,6,3.72
E01015553,6,3.72
E01015554,6,3.72
E01015555,6,3.72
E01015556,6,3.72
E01015558,6,3.72
E01020304,6,3.72
E01020305,6,3.72
E01020306,6,3.72
E01020383,6,3.72
E01022107,6,3.72
E01022116,6,3.72
E01022125,6,3.72
E01022135,6,3.72
E01022137,6,3.72
E01022171,6,3.72
E01022189,6,3.72
E01022190,6,3.72
E01022381,6,3.72
E01022415,6,3.72
E01022418,6,3.72
E01022427,6,3.72
E01022454,6,3.72
E01029261,6,3.72
E01031893,6,3.72
E01031939,6,3.72
E01008550,5.9,3.658
E01008586,5.9,3.658
E01012199,5.9,3.658
E01012229,5.9,3.658
E01012231,5.9,3.658
E01012232,5.9,3.658
E01012236,5.9,3.658
E01012269,5.9,3.658
E01027467,5.9,3.658
E01027469,5.9,3.658
E01027470,5.9,3.658
E01004803,5.9,3.658
E01004805,5.9,3.658
E01004806,5.9,3.658
E01004809,5.9,3.658
E01005014,5.9,3.658
E01005018,5.9,3.658
E01005053,5.9,3.658
E01005359,5.9,3.658
E01005394,5.9,3.658
E01005647,5.9,3.658
E01006202,5.9,3.658
E01006203,5.9,3.658
E01006583,5.9,3.658
E01006968,5.9,3.658
E01006990,5.9,3.658
E01006995,5.9,3.658
E01007078,5.9,3.658
E01007184,5.9,3.658
E01007298,5.9,3.658
E01018308,5.9,3.658
E01018388,5.9,3.658
E01018390,5.9,3.658
E01018659,5.9,3.658
E01018662,5.9,3.658
E01018663,5.9,3.658
E01018676,5.9,3.658
E01018726,5.9,3.658
E01018727,5.9,3.658
E01018728,5.9,3.658
E01018729,5.9,3.658
E01019385,5.9,3.658
E01025160,5.9,3.658
E01025256,5.9,3.658
E01025257,5.9,3.658
E01025282,5.9,3.658
E01025318,5.9,3.658
E01025329,5.9,3.658
E01025339,5.9,3.658
E01025343,5.9,3.658
E01007617,5.9,3.658
E01007929,5.9,3.658
E01007952,5.9,3.658
E01007955,5.9,3.658
E01010879,5.9,3.658
E01010907,5.9,3.658
E01011655,5.9,3.658
E01013072,5.9,3.658
E01013325,5.9,3.658
E01013342,5.9,3.658
E01013405,5.9,3.658
E01013407,5.9,3.658
E01013421,5.9,3.658
E01013437,5.9,3.658
E01027589,5.9,3.658
E01027593,5.9,3.658
E01027605,5.9,3.658
E01027665,5.9,3.658
E01027693,5.9,3.658
E01013563,5.9,3.658
E01013792,5.9,3.658
E01019591,5.9,3.658
E01019593,5.9,3.658
E01019772,5.9,3.658
E01026013,5.9,3.658
E01026098,5.9,3.658
E01026221,5.9,3.658
E01026231,5.9,3.658
E01026316,5.9,3.658
E01026322,5.9,3.658
E01026360,5.9,3.658
E01026364,5.9,3.658
E01026372,5.9,3.658
E01027257,5.9,3.658
E01027262,5.9,3.658
E01028037,5.9,3.658
E01028138,5.9,3.658
E01028349,5.9,3.658
E01009262,5.9,3.658
E01009451,5.9,3.658
E01009462,5.9,3.658
E01009668,5.9,3.658
E01009670,5.9,3.658
E01009858,5.9,3.658
E01009896,5.9,3.658
E01009901,5.9,3.658
E01010172,5.9,3.658
E01010179,5.9,3.658
E01010191,5.9,3.658
E01010196,5.9,3.658
E01010241,5.9,3.658
E01010243,5.9,3.658
E01010245,5.9,3.658
E01010325,5.9,3.658
E01010333,5.9,3.658
E01010498,5.9,3.658
E01010545,5.9,3.658
E01010547,5.9,3.658
E01010548,5.9,3.658
E01014022,5.9,3.658
E01014093,5.9,3.658
E01014176,5.9,3.658
E01014346,5.9,3.658
E01028845,5.9,3.658
E01028860,5.9,3.658
E01028864,5.9,3.658
E01028969,5.9,3.658
E01029589,5.9,3.658
E01029614,5.9,3.658
E01029654,5.9,3.658
E01029664,5.9,3.658
E01029665,5.9,3.658
E01029685,5.9,3.658
E01029686,5.9,3.658
E01029731,5.9,3.658
E01031103,5.9,3.658
E01031104,5.9,3.658
E01031114,5.9,3.658
E01031184,5.9,3.658
E01031191,5.9,3.658
E01031225,5.9,3.658
E01032287,5.9,3.658
E01032351,5.9,3.658
E01015654,5.9,3.658
E01015908,5.9,3.658
E01015911,5.9,3.658
E01017394,5.9,3.658
E01017398,5.9,3.658
E01017412,5.9,3.658
E01017437,5.9,3.658
E01017439,5.9,3.658
E01017444,5.9,3.658
E01017462,5.9,3.658
E01017615,5.9,3.658
E01018223,5.9,3.658
E01023370,5.9,3.658
E01023440,5.9,3.658
E01023442,5.9,3.658
E01023497,5.9,3.658
E01023526,5.9,3.658
E01023553,5.9,3.658
E01023626,5.9,3.658
E01023823,5.9,3.658
E01023849,5.9,3.658
E01023852,5.9,3.658
E01026948,5.9,3.658
E01030048,5.9,3.658
E01030124,5.9,3.658
E01000769,5.9,3.658
E01000773,5.9,3.658
E01002146,5.9,3.658
E01002150,5.9,3.658
E01002157,5.9,3.658
E01002158,5.9,3.658
E01002242,5.9,3.658
E01002618,5.9,3.658
E01003474,5.9,3.658
E01003530,5.9,3.658
E01003566,5.9,3.658
E01003575,5.9,3.658
E01003630,5.9,3.658
E01003736,5.9,3.658
E01003752,5.9,3.658
E01003785,5.9,3.658
E01004154,5.9,3.658
E01016181,5.9,3.658
E01016187,5.9,3.658
E01016222,5.9,3.658
E01016246,5.9,3.658
E01016510,5.9,3.658
E01016565,5.9,3.658
E01016707,5.9,3.658
E01016736,5.9,3.658
E01016755,5.9,3.658
E01016756,5.9,3.658
E01016781,5.9,3.658
E01017629,5.9,3.658
E01017630,5.9,3.658
E01017674,5.9,3.658
E01017729,5.9,3.658
E01017746,5.9,3.658
E01017761,5.9,3.658
E01017769,5.9,3.658
E01017773,5.9,3.658
E01017786,5.9,3.658
E01017794,5.9,3.658
E01017801,5.9,3.658
E01017839,5.9,3.658
E01017866,5.9,3.658
E01017872,5.9,3.658
E01017887,5.9,3.658
E01017888,5.9,3.658
E01017890,5.9,3.658
E01021150,5.9,3.658
E01021189,5.9,3.658
E01021191,5.9,3.658
E01021192,5.9,3.658
E01021193,5.9,3.658
E01021201,5.9,3.658
E01022770,5.9,3.658
E01022859,5.9,3.658
E01022892,5.9,3.658
E01022893,5.9,3.658
E01022894,5.9,3.658
E01022896,5.9,3.658
E01023025,5.9,3.658
E01023158,5.9,3.658
E01024424,5.9,3.658
E01024470,5.9,3.658
E01024631,5.9,3.658
E01024800,5.9,3.658
E01028497,5.9,3.658
E01028746,5.9,3.658
E01028756,5.9,3.658
E01030437,5.9,3.658
E01030438,5.9,3.658
E01030455,5.9,3.658
E01030462,5.9,3.658
E01030463,5.9,3.658
E01030885,5.9,3.658
E01030990,5.9,3.658
E01031600,5.9,3.658
E01031624,5.9,3.658
E01031628,5.9,3.658
E01031629,5.9,3.658
E01031630,5.9,3.658
E01031631,5.9,3.658
E01031694,5.9,3.658
E01031753,5.9,3.658
E01031755,5.9,3.658
E01031757,5.9,3.658
E01031758,5.9,3.658
E01031772,5.9,3.658
E01031773,5.9,3.658
E01031774,5.9,3.658
E01031775,5.9,3.658
E01015120,5.9,3.658
E01015121,5.9,3.658
E01015122,5.9,3.658
E01015125,5.9,3.658
E01015557,5.9,3.658
E01015559,5.9,3.658
E01020387,5.9,3.658
E01020388,5.9,3.658
E01029256,5.9,3.658
E01029257,5.9,3.658
E01029266,5.9,3.658
E01012200,5.8,3.596
E01012201,5.8,3.596
E01012202,5.8,3.596
E01012203,5.8,3.596
E01012230,5.8,3.596
E01005017,5.8,3.596
E01005468,5.8,3.596
E01005926,5.8,3.596
E01006094,5.8,3.596
E01006161,5.8,3.596
E01006951,5.8,3.596
E01006973,5.8,3.596
E01006992,5.8,3.596
E01006993,5.8,3.596
E01007113,5.8,3.596
E01007185,5.8,3.596
E01007194,5.8,3.596
E01007258,5.8,3.596
E01007264,5.8,3.596
E01007280,5.8,3.596
E01007286,5.8,3.596
E01012626,5.8,3.596
E01018391,5.8,3.596
E01018392,5.8,3.596
E01018430,5.8,3.596
E01018608,5.8,3.596
E01018656,5.8,3.596
E01018658,5.8,3.596
E01018664,5.8,3.596
E01019347,5.8,3.596
E01019349,5.8,3.596
E01019350,5.8,3.596
E01019353,5.8,3.596
E01019354,5.8,3.596
E01019357,5.8,3.596
E01019384,5.8,3.596
E01019386,5.8,3.596
E01025279,5.8,3.596
E01025315,5.8,3.596
E01025319,5.8,3.596
E01025323,5.8,3.596
E01025324,5.8,3.596
E01025334,5.8,3.596
E01025335,5.8,3.596
E01025346,5.8,3.596
E01025414,5.8,3.596
E01025547,5.8,3.596
E01007584,5.8,3.596
E01007589,5.8,3.596
E01007932,5.8,3.596
E01011193,5.8,3.596
E01011204,5.8,3.596
E01011205,5.8,3.596
E01011208,5.8,3.596
E01011210,5.8,3.596
E01013039,5.8,3.596
E01013073,5.8,3.596
E01013075,5.8,3.596
E01013077,5.8,3.596
E01013223,5.8,3.596
E01013271,5.8,3.596
E01013326,5.8,3.596
E01013378,5.8,3.596
E01013439,5.8,3.596
E01027563,5.8,3.596
E01027570,5.8,3.596
E01027577,5.8,3.596
E01027587,5.8,3.596
E01027602,5.8,3.596
E01027643,5.8,3.596
E01027695,5.8,3.596
E01027700,5.8,3.596
E01027701,5.8,3.596
E01019588,5.8,3.596
E01019592,5.8,3.596
E01025983,5.8,3.596
E01025984,5.8,3.596
E01026057,5.8,3.596
E01026187,5.8,3.596
E01026192,5.8,3.596
E01026227,5.8,3.596
E01026229,5.8,3.596
E01026232,5.8,3.596
E01026233,5.8,3.596
E01026237,5.8,3.596
E01026294,5.8,3.596
E01026321,5.8,3.596
E01026332,5.8,3.596
E01026400,5.8,3.596
E01026417,5.8,3.596
E01027289,5.8,3.596
E01027295,5.8,3.596
E01027298,5.8,3.596
E01027299,5.8,3.596
E01027300,5.8,3.596
E01027301,5.8,3.596
E01027302,5.8,3.596
E01027303,5.8,3.596
E01028131,5.8,3.596
E01028132,5.8,3.596
E01028329,5.8,3.596
E01028350,5.8,3.596
E01009278,5.8,3.596
E01009437,5.8,3.596
E01009460,5.8,3.596
E01009816,5.8,3.596
E01009819,5.8,3.596
E01009845,5.8,3.596
E01009914,5.8,3.596
E01010173,5.8,3.596
E01010181,5.8,3.596
E01010200,5.8,3.596
E01010248,5.8,3.596
E01010510,5.8,3.596
E01010542,5.8,3.596
E01014090,5.8,3.596
E01014112,5.8,3.596
E01028863,5.8,3.596
E01028867,5.8,3.596
E01028872,5.8,3.596
E01028973,5.8,3.596
E01029424,5.8,3.596
E01029608,5.8,3.596
E01029661,5.8,3.596
E01029662,5.8,3.596
E01029663,5.8,3.596
E01029684,5.8,3.596
E01029697,5.8,3.596
E01029730,5.8,3.596
E01029748,5.8,3.596
E01029757,5.8,3.596
E01029758,5.8,3.596
E01029759,5.8,3.596
E01029760,5.8,3.596
E01031110,5.8,3.596
E01031111,5.8,3.596
E01031112,5.8,3.596
E01031113,5.8,3.596
E01015910,5.8,3.596
E01015947,5.8,3.596
E01015948,5.8,3.596
E01015949,5.8,3.596
E01015980,5.8,3.596
E01017441,5.8,3.596
E01017445,5.8,3.596
E01017480,5.8,3.596
E01017558,5.8,3.596
E01017559,5.8,3.596
E01018130,5.8,3.596
E01018153,5.8,3.596
E01018154,5.8,3.596
E01018155,5.8,3.596
E01018266,5.8,3.596
E01023441,5.8,3.596
E01023446,5.8,3.596
E01023686,5.8,3.596
E01023692,5.8,3.596
E01023703,5.8,3.596
E01023812,5.8,3.596
E01023826,5.8,3.596
E01000772,5.8,3.596
E01000832,5.8,3.596
E01000833,5.8,3.596
E01002193,5.8,3.596
E01002629,5.8,3.596
E01002632,5.8,3.596
E01003574,5.8,3.596
E01003602,5.8,3.596
E01003781,5.8,3.596
E01003784,5.8,3.596
E01003788,5.8,3.596
E01004092,5.8,3.596
E01004106,5.8,3.596
E01004691,5.8,3.596
E01004730,5.8,3.596
E01016180,5.8,3.596
E01016208,5.8,3.596
E01016504,5.8,3.596
E01016608,5.8,3.596
E01016676,5.8,3.596
E01016706,5.8,3.596
E01016774,5.8,3.596
E01017657,5.8,3.596
E01017664,5.8,3.596
E01017672,5.8,3.596
E01017704,5.8,3.596
E01017719,5.8,3.596
E01017759,5.8,3.596
E01017785,5.8,3.596
E01017871,5.8,3.596
E01017878,5.8,3.596
E01021188,5.8,3.596
E01022726,5.8,3.596
E01022728,5.8,3.596
E01022887,5.8,3.596
E01022895,5.8,3.596
E01022897,5.8,3.596
E01022898,5.8,3.596
E01023011,5.8,3.596
E01023022,5.8,3.596
E01028483,5.8,3.596
E01028713,5.8,3.596
E01028723,5.8,3.596
E01028749,5.8,3.596
E01028804,5.8,3.596
E01030460,5.8,3.596
E01030475,5.8,3.596
E01030887,5.8,3.596
E01031625,5.8,3.596
E01031627,5.8,3.596
E01031767,5.8,3.596
E01031769,5.8,3.596
E01031770,5.8,3.596
E01015113,5.8,3.596
E01015118,5.8,3.596
E01015348,5.8,3.596
E01015400,5.8,3.596
E01015405,5.8,3.596
E01015431,5.8,3.596
E01015433,5.8,3.596
E01015473,5.8,3.596
E01020056,5.8,3.596
E01022167,5.8,3.596
E01022187,5.8,3.596
E01031886,5.8,3.596
E01031892,5.8,3.596
E01031959,5.8,3.596
E01008520,5.7,3.534
E01008551,5.7,3.534
E01012233,5.7,3.534
E01012234,5.7,3.534
E01012300,5.7,3.534
E01027369,5.7,3.534
E01005016,5.7,3.534
E01005019,5.7,3.534
E01005020,5.7,3.534
E01005021,5.7,3.534
E01005022,5.7,3.534
E01005023,5.7,3.534
E01005047,5.7,3.534
E01005050,5.7,3.534
E01005052,5.7,3.534
E01005927,5.7,3.534
E01005931,5.7,3.534
E01006934,5.7,3.534
E01006994,5.7,3.534
E01006997,5.7,3.534
E01007001,5.7,3.534
E01007148,5.7,3.534
E01007255,5.7,3.534
E01007256,5.7,3.534
E01007259,5.7,3.534
E01007267,5.7,3.534
E01018386,5.7,3.534
E01018387,5.7,3.534
E01018389,5.7,3.534
E01018585,5.7,3.534
E01018587,5.7,3.534
E01018657,5.7,3.534
E01018661,5.7,3.534
E01018688,5.7,3.534
E01019345,5.7,3.534
E01025095,5.7,3.534
E01025141,5.7,3.534
E01025280,5.7,3.534
E01025332,5.7,3.534
E01025333,5.7,3.534
E01025336,5.7,3.534
E01025344,5.7,3.534
E01025347,5.7,3.534
E01025351,5.7,3.534
E01025353,5.7,3.534
E01007418,5.7,3.534
E01007419,5.7,3.534
E01007423,5.7,3.534
E01007585,5.7,3.534
E01007586,5.7,3.534
E01010906,5.7,3.534
E01011118,5.7,3.534
E01011119,5.7,3.534
E01011120,5.7,3.534
E01011180,5.7,3.534
E01011182,5.7,3.534
E01011184,5.7,3.534
E01011188,5.7,3.534
E01011189,5.7,3.534
E01011196,5.7,3.534
E01011197,5.7,3.534
E01011199,5.7,3.534
E01011207,5.7,3.534
E01011209,5.7,3.534
E01011298,5.7,3.534
E01011641,5.7,3.534
E01013036,5.7,3.534
E01013242,5.7,3.534
E01013244,5.7,3.534
E01013250,5.7,3.534
E01013251,5.7,3.534
E01013252,5.7,3.534
E01013253,5.7,3.534
E01013269,5.7,3.534
E01013272,5.7,3.534
E01013351,5.7,3.534
E01013352,5.7,3.534
E01013361,5.7,3.534
E01013362,5.7,3.534
E01013365,5.7,3.534
E01013406,5.7,3.534
E01013409,5.7,3.534
E01013411,5.7,3.534
E01013436,5.7,3.534
E01013438,5.7,3.534
E01013440,5.7,3.534
E01013451,5.7,3.534
E01027556,5.7,3.534
E01027628,5.7,3.534
E01027688,5.7,3.534
E01027903,5.7,3.534
E01013526,5.7,3.534
E01019868,5.7,3.534
E01025974,5.7,3.534
E01025975,5.7,3.534
E01025981,5.7,3.534
E01026105,5.7,3.534
E01026120,5.7,3.534
E01026182,5.7,3.534
E01026185,5.7,3.534
E01026194,5.7,3.534
E01026208,5.7,3.534
E01026238,5.7,3.534
E01026324,5.7,3.534
E01026330,5.7,3.534
E01026333,5.7,3.534
E01026340,5.7,3.534
E01026353,5.7,3.534
E01026399,5.7,3.534
E01028128,5.7,3.534
E01028135,5.7,3.534
E01028136,5.7,3.534
E01008983,5.7,3.534
E01009183,5.7,3.534
E01009267,5.7,3.534
E01009279,5.7,3.534
E01009424,5.7,3.534
E01009830,5.7,3.534
E01009850,5.7,3.534
E01010175,5.7,3.534
E01010176,5.7,3.534
E01010195,5.7,3.534
E01010206,5.7,3.534
E01010255,5.7,3.534
E01010328,5.7,3.534
E01010385,5.7,3.534
E01010550,5.7,3.534
E01013990,5.7,3.534
E01014178,5.7,3.534
E01014182,5.7,3.534
E01014348,5.7,3.534
E01014352,5.7,3.534
E01028865,5.7,3.534
E01028866,5.7,3.534
E01028942,5.7,3.534
E01028943,5.7,3.534
E01028963,5.7,3.534
E01028974,5.7,3.534
E01029463,5.7,3.534
E01029570,5.7,3.534
E01029603,5.7,3.534
E01032136,5.7,3.534
E01032139,5.7,3.534
E01032140,5.7,3.534
E01032168,5.7,3.534
E01032169,5.7,3.534
E01017450,5.7,3.534
E01017459,5.7,3.534
E01017479,5.7,3.534
E01017560,5.7,3.534
E01017589,5.7,3.534
E01017610,5.7,3.534
E01017611,5.7,3.534
E01017613,5.7,3.534
E01018222,5.7,3.534
E01023449,5.7,3.534
E01023688,5.7,3.534
E01023693,5.7,3.534
E01023820,5.7,3.534
E01023851,5.7,3.534
E01000826,5.7,3.534
E01002153,5.7,3.534
E01002156,5.7,3.534
E01002191,5.7,3.534
E01002195,5.7,3.534
E01002196,5.7,3.534
E01002208,5.7,3.534
E01002959,5.7,3.534
E01003536,5.7,3.534
E01003583,5.7,3.534
E01003605,5.7,3.534
E01003787,5.7,3.534
E01004112,5.7,3.534
E01004113,5.7,3.534
E01004114,5.7,3.534
E01016131,5.7,3.534
E01016183,5.7,3.534
E01016206,5.7,3.534
E01016252,5.7,3.534
E01016609,5.7,3.534
E01016708,5.7,3.534
E01016751,5.7,3.534
E01016775,5.7,3.534
E01016800,5.7,3.534
E01017628,5.7,3.534
E01017673,5.7,3.534
E01017693,5.7,3.534
E01017720,5.7,3.534
E01017726,5.7,3.534
E01017818,5.7,3.534
E01017841,5.7,3.534
E01017875,5.7,3.534
E01017937,5.7,3.534
E01021026,5.7,3.534
E01022879,5.7,3.534
E01023012,5.7,3.534
E01023023,5.7,3.534
E01023230,5.7,3.534
E01028510,5.7,3.534
E01028720,5.7,3.534
E01028722,5.7,3.534
E01028724,5.7,3.534
E01028725,5.7,3.534
E01028755,5.7,3.534
E01028757,5.7,3.534
E01028758,5.7,3.534
E01028759,5.7,3.534
E01028760,5.7,3.534
E01028761,5.7,3.534
E01028823,5.7,3.534
E01028825,5.7,3.534
E01030397,5.7,3.534
E01030435,5.7,3.534
